name,priceRange,rating,reviewCount,postCode,Latitude,Longitude_x,Weekly orders,value
La Gastro Salvaje,$$ - $$$,4.0,133,28003.0,40.4454386,-3.6988708,17,532.0
Alfanus,$$ - $$$,4.0,139,28002.0,40.444332700000004,-3.6771993999999997,4,556.0
El Canadiense,$$ - $$$,4.0,217,28004.0,40.4294249,-3.7038226,1,868.0
La Tasca Suprema,$$ - $$$,4.0,104,28004.0,40.4251007,-3.6951438999999997,1,416.0
El Asador del Abad,$$ - $$$,4.5,78,28029.0,40.4768019,-3.7057137000000004,2,351.0
Alta Cocina Oriental Jinode,$$ - $$$,4.0,149,28012.0,40.4104152,-3.6948312000000003,14,596.0
Cutzamala Mex Food,$,4.5,82,28012.0,40.4115963,-3.6986769999999995,6,369.0
Saona Teixeira,$$ - $$$,4.0,205,28020.0,40.4548241,-3.6942394999999997,3,820.0
La Ramona Madrid,$,5.0,59,28012.0,40.4152335,-3.7013733999999996,1,295.0
Taberna Zuria,$$ - $$$,4.0,210,28020.0,40.4475615,-3.6987379999999996,11,840.0
Ocafu Prado,$$ - $$$,4.0,178,28014.0,40.4146857,-3.6991131,5,712.0
Lizarran Puerta Cerrada,$,4.5,115,28005.0,40.415510999999995,-3.7074008999999997,1,517.5
El Urogallo - Casa de Campo,$$ - $$$,4.0,480,28011.0,40.4226321,-3.7227568,9,1920.0
Bentleys Alcala,$$ - $$$,3.5,365,28009.0,40.421855900000004,-3.6828258999999997,8,1277.5
Ramen Shifu La Latina,$$ - $$$,4.0,97,28005.0,40.4139221,-3.7075995,23,388.0
Restaurante El Padre,$$ - $$$,4.0,200,28001.0,40.4289468,-3.6875354,462,800.0
Arpit,$,4.0,92,28050.0,40.5112122,-3.6784682,22,368.0
Al Settimo Cielo Pizza E Pasta,$$ - $$$,4.0,207,28005.0,40.4104966,-3.7102562999999993,6,828.0
Goiko - Glorieta de Bilbao 3,$$ - $$$,4.0,1058,28004.0,40.4295466,-3.7022065000000004,30,4232.0
Tapa Tapa Santa Ana,$$ - $$$,4.0,298,28012.0,40.4145506,-3.7013572,1,1192.0
"La Tagliatella C/Preciados, Madrid",$$ - $$$,3.5,327,28013.0,40.4197598,-3.7068004,11,1144.5
Adrak Indian,$$ - $$$,4.5,85,28028.0,40.4364283,-3.6720489,2,382.5
Salutteria,$$ - $$$,4.5,44,28001.0,40.4219871,-3.684676,4,198.0
Abolea,$$ - $$$,4.0,128,28010.0,40.4302651,-3.7043066,2,512.0
Taberna Griega,$$ - $$$,4.0,120,28007.0,40.403759,-3.6780595000000003,1,480.0
La Pagoda,$$ - $$$,4.0,299,28036.0,40.463488,-3.6874089999999997,99,1196.0
Casa Galleta,$$ - $$$,4.0,120,28001.0,40.423125799999994,-3.6815684,1,480.0
Casa Sushi,$$ - $$$,4.0,97,28006.0,40.431059399999995,-3.6771597999999996,16,388.0
Miss Sushi Las Tablas Japanese Restaurant,$$ - $$$,4.0,195,28050.0,40.5081571,-3.6649220999999996,7,780.0
Il Boccone,$$ - $$$,4.5,143,28045.0,40.3989482,-3.6869394,14,643.5
"La Tagliatella Goya, Madrid",$$ - $$$,3.5,475,28009.0,40.424133700000006,-3.6730592000000004,1,1662.5
Le Petit Prince,$$ - $$$,4.0,209,28009.0,40.4243517,-3.6740681000000004,2,836.0
Trenque Lauquen,$$ - $$$,4.0,140,28009.0,40.417691999999995,-3.6783464,8,560.0
Taj,$$ - $$$,3.5,309,28014.0,40.4172511,-3.6956785000000005,1,1081.5
Cerveceria L'Europe,$$ - $$$,4.0,199,28010.0,40.4305505,-3.7018892999999995,1,796.0
Aboca Restobar,$,4.5,74,28027.0,40.4437278,-3.6340112,4,333.0
PinsaPizza,$,4.5,34,28006.0,40.437693200000005,-3.687819,39,153.0
Acqua in Bocca,$$ - $$$,4.5,62,28007.0,40.4097229,-3.6704937000000006,2,279.0
Kung Fu Bar Restaurante,$,4.0,122,28004.0,40.4221028,-3.7056687999999993,7,488.0
La Torino,$$ - $$$,4.0,191,28042.0,40.4736684,-3.5783824999999996,3,764.0
B de J,$$ - $$$,4.0,223,28004.0,40.4249891,-3.6955473,1,892.0
Sumo Restaurante,$$ - $$$,3.5,696,28010.0,40.429776000000004,-3.70246,29,2436.0
Nakama Sagasta 23,$$ - $$$,4.5,45,28004.0,40.4285091,-3.6985992999999997,2,202.5
La Piemontesa Poeta Joan Maragall,$$ - $$$,5.0,32,28020.0,40.461982,-3.691503,2,160.0
La Cuina Restaurante,$$ - $$$,4.0,220,28027.0,40.4404209,-3.6300584000000002,4,880.0
Kasanova,$$ - $$$,4.0,105,28009.0,40.4165724,-3.6725185,3,420.0
San Bernardo 115 Gastrobar,$$ - $$$,4.0,137,28015.0,40.432657,-3.7050012000000003,3,548.0
Gran Cafe de Madrid,$$ - $$$,4.0,249,28013.0,40.4159335,-3.7083857000000005,7,996.0
Txapela,$$ - $$$,3.5,1174,28013.0,40.422264299999995,-3.7086683,19,4109.0
Jose Luis,$$ - $$$,4.0,398,28006.0,40.4369796,-3.6866102999999995,248,1592.0
Fortino pizza bar,$$ - $$$,4.5,88,28004.0,40.4254551,-3.6962269,2,396.0
Lateral Fuencarral,$$ - $$$,3.5,973,28004.0,40.4229847,-3.7010568999999998,24,3405.5
Trastoque de Harvard,$$ - $$$,4.0,124,28050.0,40.4932815,-3.6545309,7,496.0
Marieta,$$ - $$$,3.5,1837,28046.0,40.4338466,-3.6876406000000004,4,6429.5
Hattori Hanzo,$$ - $$$,3.5,1403,28004.0,40.4209187,-3.7041291,7,4910.5
Hamachi Sushi,$$ - $$$,4.5,39,28050.0,40.4948046,-3.658921,11,175.5
Miss Sushi Hortaleza Japanese Restaurant,$$ - $$$,3.5,354,28004.0,40.4255691,-3.6973352999999998,1,1239.0
Tuk Tuk Asian Street Food Goya,$,4.0,205,28009.0,40.4262427,-3.6729127999999998,36,820.0
Norte y Sur,$$ - $$$,4.0,257,28003.0,40.44643060000001,-3.7042876000000002,10,1028.0
Saffron Indian Cuisine,$$ - $$$,4.5,48,28050.0,40.5062541,-3.6565017,2,216.0
Restaurante Charlie Champagne,$$ - $$$,4.0,419,28005.0,40.4137852,-3.7123766000000002,1,1676.0
Restaurante Libanes Fairuz,$$ - $$$,4.0,276,28020.0,40.4620269,-3.6936646,1,1104.0
Holi House,$$ - $$$,5.0,19,28040.0,40.4492716,-3.7120832999999998,10,95.0
El Barril de Recoletos,$$ - $$$,4.0,236,28001.0,40.4220301,-3.6902877,2,944.0
Ramen Shifu,$$ - $$$,4.0,160,28001.0,40.4275296,-3.6768097,46,640.0
Paladar Urbano,$,5.0,32,28010.0,40.430440399999995,-3.7022263,1,160.0
Fitzburger,$$ - $$$,4.0,105,28002.0,40.4434346,-3.6799227,14,420.0
Makkila Serrano,$$ - $$$,3.5,625,28006.0,40.4353049,-3.6861546,114,2187.5
Oam Thong,$$ - $$$,3.5,536,28050.0,40.4998761,-3.6728739000000004,2,1876.0
La Taqueria de Birra (Don Pedro),$$ - $$$,4.0,223,28005.0,40.4116684,-3.7134852,9,892.0
La Gamella,$$ - $$$,4.0,310,28014.0,40.4189317,-3.6891466,1,1240.0
PINALE Coffee Shop & Salad Bar,$,4.5,36,28001.0,40.4264199,-3.6786852,4,162.0
CUCUMBER La Prospe,$$ - $$$,4.5,34,28002.0,40.4444217,-3.6740793,2,153.0
Asador Imanol Felipe II,$$ - $$$,4.0,154,28009.0,40.4238641,-3.6770980000000004,1,616.0
Shanghai mama Arturo Soria,$$ - $$$,4.0,81,28027.0,40.4438095,-3.6440672999999997,8,324.0
Giulietta,$$ - $$$,4.0,80,28043.0,40.459920700000005,-3.6327246,25,320.0
The Irish Rover,$$ - $$$,3.5,292,28020.0,40.45478,-3.69395,3,1022.0
Federica By Chef Oswaldo Sanchez,$$ - $$$,4.5,55,28015.0,40.426119899999996,-3.7111660000000004,2,247.5
La Mordida Princesa,$$ - $$$,3.5,211,28008.0,40.42503320000001,-3.7134457999999997,37,738.5
La Mafia se Sienta a la Mesa - 4 Torres,$$ - $$$,4.0,292,28046.0,40.4746598,-3.6875834000000003,29,1168.0
Ageyoka,$$ - $$$,4.5,39,28013.0,40.417529200000004,-3.7112849999999997,1,175.5
El Atelier de Dina,$,4.5,35,28006.0,40.4371326,-3.6874227,2,157.5
Panela & Co,$$ - $$$,4.0,332,28006.0,40.4369143,-3.6872169,95,1328.0
El Gran Barril,$$$$,3.5,405,28009.0,40.42483970000001,-3.6730261,7,1417.5
Lamucca de Fuencarral,$$ - $$$,4.0,193,28005.0,40.4270731,-3.7017116999999997,1,772.0
Ochenta Grados Castellana,$$ - $$$,4.0,83,28046.0,40.4499374,-3.6902337,34,332.0
The Clover House,$$ - $$$,3.5,159,28022.0,40.443076700000006,-3.5834443,4,556.5
Dingo,$$ - $$$,3.5,228,28001.0,40.4272672,-3.6845496,4,798.0
El Barril de Alcantara,$$ - $$$,4.0,135,28006.0,40.4288838,-3.6736818999999996,2,540.0
Caripen Bistro,$$ - $$$,4.0,186,28013.0,40.4205086,-3.7119788000000002,1,744.0
Apartaco,$$ - $$$,4.0,130,28010.0,40.429733500000005,-3.7013344,3,520.0
Casa Ciriaco,$$ - $$$,4.0,117,28013.0,40.4152865,-3.7123157999999994,2,468.0
Rugantino,$$ - $$$,4.0,152,28006.0,40.4398106,-3.6825683,18,608.0
Toto E Peppino,$$ - $$$,3.5,280,28004.0,40.4244093,-3.6951589,6,980.0
Forneria Ballaro,$$ - $$$,4.0,225,28010.0,40.437809200000004,-3.6997915999999997,15,900.0
Antonella Madrid,$$ - $$$,4.5,35,28043.0,40.4518061,-3.6500861000000002,12,157.5
La Alcaparra & hamburgueseria,$$ - $$$,4.5,38,28005.0,40.4138206,-3.7075834999999997,1,171.0
Jin Jin,$,4.0,115,28015.0,40.4247869,-3.7098693999999997,39,460.0
Restaurante La Playa,$$ - $$$,4.0,111,28015.0,40.4341953,-3.7055474000000004,1,444.0
Tuk Tuk Asian Street Food Barajas,$$ - $$$,4.0,71,28042.0,40.4704148,-3.5803805,7,284.0
Marisqueria Koln,$$ - $$$,4.5,33,28019.0,40.397348,-3.7174242,21,148.5
La Berenjena de Chamberi,$$ - $$$,4.0,209,28003.0,40.4460282,-3.6982227,2,836.0
Fonda La Lechuga,$$ - $$$,4.5,129,28012.0,40.415510999999995,-3.7074008999999997,1,580.5
Tanguito Bar Parrilla,$,4.5,46,28002.0,40.446427299999996,-3.6750599000000004,2,207.0
Ni Hao Sanchinarro,$$ - $$$,3.5,260,28050.0,40.493272,-3.6560962999999997,18,910.0
Arepas And Go,$,4.5,28,28039.0,40.448744700000006,-3.7068901,15,126.0
Mister O1 Extraordinary Pizza,$$ - $$$,4.0,57,28020.0,40.4598505,-3.6949655,37,228.0
Burger Shack,$,4.5,85,28004.0,40.421925099999996,-3.6966864999999998,1,382.5
Casa Pello,$$ - $$$,4.0,174,28016.0,40.4589479,-3.6780513,5,696.0
PrimaDonna Pizza Bar,$$ - $$$,4.5,63,28012.0,40.407976500000004,-3.6984934000000003,8,283.5
Bowlers Kitchen,$$ - $$$,4.5,48,28004.0,40.4200727,-3.6981873999999997,21,216.0
SUMO Restaurante Sor Angela de la Cruz,$$ - $$$,3.5,239,28020.0,40.45957620000001,-3.6928152,21,836.5
Long Tu,$,4.5,44,28015.0,40.4341953,-3.7055474000000004,1,198.0
"La Tagliatella C/Poeta Joan Maragall, Madrid",$$ - $$$,3.5,297,28020.0,40.463542700000005,-3.6917712999999996,18,1039.5
RESTAURANTE Buen Gusto,$$ - $$$,4.0,188,28045.0,40.4018388,-3.6989758000000004,5,752.0
Kanbun,$$ - $$$,4.0,101,28033.0,40.463644099999996,-3.6582022000000003,7,404.0
Lateral Castellana 89,$$ - $$$,3.5,674,28046.0,40.44997670000001,-3.6916086999999997,54,2359.0
La Mordida Calle Segovia,$$ - $$$,4.0,157,28005.0,40.4138842,-3.7108885000000003,5,628.0
Asador Gerardo,$$$$,4.0,171,28006.0,40.4283474,-3.6730592000000004,2,684.0
Ikura Sushi Bar,$$ - $$$,4.0,186,28016.0,40.458261900000004,-3.6736311,5,744.0
Restaurante Sabatini,$$ - $$$,3.5,485,28013.0,40.419957200000006,-3.7127534,14,1697.5
Habanera,$$ - $$$,3.5,1935,28004.0,40.425383700000005,-3.6915685,1,6772.5
Longan Asian Gastro,$$ - $$$,4.0,50,28036.0,40.4610953,-3.6881004,1,200.0
DF Bar Larra,$,4.0,66,28004.0,40.4284557,-3.7005546000000002,3,264.0
La Chelinda,$$ - $$$,4.5,72,28010.0,40.4319415,-3.7038502999999996,24,324.0
Pipa & Co,$$ - $$$,3.5,937,28036.0,40.4588601,-3.6820532999999998,2,3279.5
Katako Sushi Bar,$$ - $$$,4.5,33,28001.0,40.4273844,-3.6857010999999997,2,148.5
Juanchi's Burger Madrid,$$ - $$$,4.0,137,28006.0,40.4308566,-3.6747826,46,548.0
Chido,$$ - $$$,4.0,103,28020.0,40.45446,-3.6929909,19,412.0
West 42nd Concept Bar,$$ - $$$,4.0,87,28001.0,40.4220854,-3.685863,2,348.0
Brasaylena,$$ - $$$,4.0,257,28054.0,40.363375899999994,-3.7389514999999998,42,1028.0
Matsuri,$$ - $$$,4.0,129,28027.0,40.444044399999996,-3.6342327000000005,4,516.0
Salvaje Madrid,$$$$,4.0,55,28006.0,40.4336565,-3.6823702000000003,54,220.0
"17, Burger & Wine",$$ - $$$,5.0,35,28005.0,40.4137852,-3.7123766000000002,1,175.0
UDON La Vaguada,$$ - $$$,4.0,120,28029.0,40.479832200000004,-3.7070230000000004,101,480.0
En Copa de Balon,$$ - $$$,3.5,396,28023.0,40.467343799999995,-3.7935383999999996,7,1386.0
El Ventorrillo Murciano,$$ - $$$,4.0,122,28012.0,40.410681,-3.6995824,14,488.0
El Columpio,$$ - $$$,3.5,667,28010.0,40.430587100000004,-3.6943358,3,2334.5
Open Burger,$,4.5,40,28004.0,40.4246721,-3.6976975,2,180.0
Le Pain Quotidien,$$ - $$$,3.5,695,28013.0,40.4205934,-3.7059286,2,2432.5
Farmacia de Guardia,$$ - $$$,4.0,41,28004.0,40.42343220000001,-3.7028894999999995,1,164.0
Sibuya Urban Sushi Bar Madrid C/Orense,$$ - $$$,4.5,31,28020.0,40.4483187,-3.69575,21,139.5
Cafe Angelica,$$ - $$$,4.5,34,28015.0,40.4232377,-3.7073657,14,153.0
La Zamorana,$$ - $$$,4.0,129,28015.0,40.4320769,-3.7107101000000005,1,516.0
Kilometros de Pizza Av. Brasil,$$ - $$$,3.5,873,28020.0,40.45446,-3.6929909,19,3055.5
La Penela Restaurante Gallego. Velazquez,$$ - $$$,3.5,156,28006.0,40.4336565,-3.6823702000000003,54,546.0
Su & Si,$$ - $$$,4.0,60,28012.0,40.4071305,-3.6961252,1,240.0
La Bruschetta,$$ - $$$,4.5,44,28050.0,40.50564,-3.6746909,5,198.0
Burgerheim,$,4.0,50,28016.0,40.4599936,-3.6768811,10,200.0
Baisakhi,$,4.0,117,28012.0,40.40976,-3.7024641000000003,24,468.0
Duck&Sushi,$$ - $$$,3.5,160,28020.0,40.4598505,-3.6949655,37,560.0
Just Italia,$$ - $$$,4.0,67,28006.0,40.435819,-3.6807437000000007,22,268.0
Garten True Food,$,4.5,43,28001.0,40.4225234,-3.6818324999999996,3,193.5
Restaurante la Lenera,$$ - $$$,3.5,190,28020.0,40.4479172,-3.6976023999999996,1,665.0
La Testarruda,$,4.5,23,28005.0,40.4107177,-3.7085931000000003,2,103.5
Nem Nem,$$ - $$$,5.0,18,28002.0,40.443205400000004,-3.671821,1,90.0
Chilling Cafe,$$ - $$$,4.5,62,28004.0,40.4220521,-3.7062120000000003,3,279.0
Arroces Ten,$$ - $$$,4.0,59,28006.0,40.437349600000005,-3.6880964,4,236.0
C&B Cocina y Barbacoa,$$ - $$$,5.0,19,28050.0,40.5113241,-3.6790722000000002,2,95.0
Abude’s,$$ - $$$,4.5,41,28008.0,40.4243294,-3.7135497,1,184.5
Goiko - Fernandez de La Hoz 33,$$ - $$$,3.5,226,28010.0,40.4360158,-3.695032,21,791.0
Maccheroni,$$ - $$$,4.5,19,28023.0,40.4584225,-3.7826400000000002,6,85.5
Sumer,$,4.5,62,28015.0,40.4353519,-3.7046246,18,279.0
Chino Fulitu,$$ - $$$,4.0,129,28033.0,40.477428,-3.669922,3,516.0
LATERAL Arturo Soria,$$ - $$$,3.5,487,28043.0,40.4496162,-3.6508583,58,1704.5
Orale Compadre,$$ - $$$,3.5,251,28002.0,40.448775,-3.6726351000000004,18,878.5
Colonial Norte,$$ - $$$,4.0,111,28008.0,40.4213154,-3.7193638,27,444.0
Cafeteria Dulcinea,$,4.5,43,28013.0,40.419421500000006,-3.7005835,1,193.5
Forte Pizza Bar,$$ - $$$,4.5,44,28001.0,40.4273549,-3.6811616999999996,9,198.0
Siracusa Madrid,$$ - $$$,4.5,48,28010.0,40.4598431,-3.6881559,18,216.0
Bar Restaurante Loreto,$,4.5,39,28010.0,40.430440399999995,-3.7022263,1,175.5
Maitake Restaurante Japones,$$ - $$$,4.0,102,28009.0,40.421855900000004,-3.6828258999999997,8,408.0
Restaurante Nagoya,$$ - $$$,3.5,141,28010.0,40.431139200000004,-3.7006980000000005,25,493.5
Rosca Pizza,$,4.5,37,28029.0,40.4779197,-3.7100684999999998,8,166.5
La venganza de Malinche,$$ - $$$,3.5,192,28013.0,40.419038799999996,-3.701374,3,672.0
Wacamole,$,5.0,27,28013.0,40.4184537,-3.70071,2,135.0
Magasand Columela,$$ - $$$,4.0,225,28001.0,40.420979100000004,-3.6878982000000002,70,900.0
Igo Ramen,$,4.5,41,28004.0,40.4210035,-3.7053557,4,184.5
Belaunde 22,$$ - $$$,4.0,81,28016.0,40.4558036,-3.6794777,1,324.0
Isabella Restaurante,$$ - $$$,4.5,27,28006.0,40.4359584,-3.6852016000000005,2,121.5
Pez Fuego,$$$$,4.0,89,28020.0,40.4617152,-3.6937849000000003,3,356.0
Banyui Thai Restaurant,$$ - $$$,4.0,119,28009.0,40.421026700000006,-3.6741406000000003,5,476.0
Ginos,$$ - $$$,3.5,264,28013.0,40.420589,-3.706897,3,924.0
Alboroto Experience,$$ - $$$,4.0,45,28008.0,40.42503320000001,-3.7134457999999997,37,180.0
Los Andenes Vegan,$$ - $$$,4.5,31,28015.0,40.4351027,-3.7105515,5,139.5
Shushicome,$$ - $$$,4.0,72,28005.0,40.413691799999995,-3.7172614999999998,2,288.0
Sanissimo Gran Via,$,4.5,25,28004.0,40.4213911,-3.7027476000000004,1,112.5
Restaurante Gallego,$$ - $$$,4.0,88,28034.0,40.485817,-3.6925456,10,352.0
Occhiali,$$ - $$$,4.5,47,28002.0,40.4485568,-3.6689898000000003,2,211.5
La Tapaneria,$,5.0,15,28016.0,40.4582829,-3.6762759,18,75.0
Restaurante Thong,$$ - $$$,4.0,82,28006.0,40.4370092,-3.6869192,18,328.0
Miss SushI,$$ - $$$,4.0,143,28020.0,40.455495500000005,-3.6931648999999998,2,572.0
Revoltosa Prado,$$ - $$$,4.0,76,28014.0,40.414488299999995,-3.6997332999999997,21,304.0
Timesburg America,$$ - $$$,3.5,146,28002.0,40.4379,-3.6783802000000003,8,511.0
Kebapchi Jalo,$,4.0,142,28012.0,40.4093402,-3.693189,7,568.0
Asian Army,$$ - $$$,4.5,17,28012.0,40.4115963,-3.6986769999999995,6,76.5
Home Burger Bar,$$ - $$$,3.5,153,28046.0,40.4631776,-3.6889547,10,535.5
Tequenos Que Molan,$,4.5,42,28004.0,40.420275200000006,-3.6987578,3,189.0
Sushi Koi Bistrot,$$ - $$$,4.5,20,28033.0,40.4752189,-3.6673483,4,90.0
La Tita Rivera,$$ - $$$,3.5,999,28004.0,40.422408399999995,-3.7005021,2,3496.5
Pomodoro e Basilico,$$ - $$$,5.0,17,28005.0,40.3972685,-3.7034278,5,85.0
Meraki,$$ - $$$,4.0,179,28054.0,40.3636869,-3.7539300000000004,3,716.0
84,$$ - $$$,4.5,22,28003.0,40.445213,-3.703725,3,99.0
Oam Thong (Sanuk),$$ - $$$,3.5,162,28050.0,40.4998761,-3.6728739000000004,2,567.0
WelkhomeClub,$,4.5,23,28010.0,40.4271431,-3.6923367999999996,2,103.5
Garelos,$$ - $$$,5.0,12,28010.0,40.4287463,-3.6930305,15,60.0
Ocafu Taberna Gallega - Infanta Mercedes,$$ - $$$,4.0,65,28020.0,40.4640124,-3.6928343999999997,26,260.0
Sky Sushi & Ramen,$$ - $$$,4.0,59,28001.0,40.4219505,-3.6901089999999996,9,236.0
Antojos Araguaney Gourmet,$,4.0,81,28050.0,40.5043625,-3.671897,19,324.0
La Pizza e Bella,$$ - $$$,4.0,35,28045.0,40.403022,-3.6961182,7,140.0
Apura,$$ - $$$,4.0,33,28006.0,40.43614829999999,-3.6808952000000006,5,132.0
"La Tagliatella C/Juan Bravo, Madrid",$$ - $$$,4.0,142,28006.0,40.4328005,-3.6787049,17,568.0
"Choose, ristorante naturale",$$ - $$$,5.0,12,28005.0,40.4137852,-3.7123766000000002,1,60.0
Gourmet Experience Castellana,$$ - $$$,4.0,64,,40.446662200000006,-3.6942858,18,256.0
Burmet,$$ - $$$,5.0,24,28002.0,40.4441509,-3.6761957,8,120.0
Taberna Moderna,$$ - $$$,3.5,145,28009.0,40.4190885,-3.6746809000000002,3,507.5
VIPS,$,3.5,408,28014.0,40.41520429999999,-3.6950046000000003,4,1428.0
Valverde Cafeteria,$,4.0,108,28004.0,40.4207417,-3.7021443999999994,1,432.0
Restaurante Sur,$,4.0,63,28045.0,40.396271899999995,-3.6814587999999997,4,252.0
Javier Martin Croquetas & Cafe,$,3.5,242,28005.0,40.409409000000004,-3.7100148999999996,5,847.0
LA H ES MUDA - CEA BERMUDEZ,$$ - $$$,4.0,45,28003.0,40.438775299999996,-3.7122830999999996,2,180.0
La Chingona,$$ - $$$,3.5,125,28023.0,40.4650446,-3.7864239,6,437.5
Bestia Kitchen & Bar,$$ - $$$,4.0,62,28006.0,40.4371326,-3.6874227,2,248.0
Donghua House,$$ - $$$,4.5,32,28039.0,40.448426899999994,-3.7054424,6,144.0
Sake,$$ - $$$,4.0,75,28033.0,40.4829793,-3.6707165999999996,2,300.0
Delisko,$$ - $$$,3.5,110,28004.0,40.4229847,-3.7010568999999998,24,385.0
Pasteleria Sham,$$ - $$$,5.0,13,28009.0,40.4200517,-3.678923,1,65.0
Sushi Come,$$ - $$$,4.0,39,28029.0,40.4820473,-3.7022627,4,156.0
Brasaylena C.C Gavia,$$ - $$$,3.5,531,28051.0,40.3690139,-3.5990357000000004,50,1858.5
Restaurante Bonsai Garden,$$ - $$$,3.5,74,,40.4858542,-3.7187714999999995,21,259.0
Mantra Restaurant,$,4.0,42,28010.0,40.4358393,-3.6985141,7,168.0
Cafeeke Cervezas & Tapas de Belgica,$$ - $$$,3.5,212,28005.0,40.414721,-3.7079779999999998,4,742.0
Urban Orchard Organic Vegan Health Bar,$$ - $$$,4.5,22,28012.0,40.4115963,-3.6986769999999995,6,99.0
Heladeria Popota,$$ - $$$,4.5,34,28004.0,40.4242214,-3.7064435,35,153.0
Pizza Napoli,$$ - $$$,4.0,59,28009.0,40.41759520000001,-3.6716035000000002,45,236.0
Taberna Del Puerto,$$ - $$$,4.0,101,28006.0,40.4344435,-3.6771922,1,404.0
Restaurante Taj Mahal,$$ - $$$,4.0,39,28010.0,40.4312842,-3.7020858,13,156.0
Pizzeria La Margaritena,$$ - $$$,4.5,36,28017.0,40.4282081,-3.6397044999999997,5,162.0
Arugula,$,4.5,31,28001.0,40.4225234,-3.6818324999999996,3,139.5
Mcdonalds Sistemas de Espana,$,3.5,97,28013.0,40.419738,-3.7018892999999995,16,339.5
Restaurante A Canada,$,4.0,50,28014.0,40.41118170000001,-3.6956587,1,200.0
BeeHealthyShop,$,5.0,39,28012.0,40.4115963,-3.6986769999999995,6,195.0
Indian flavour,$$ - $$$,4.5,20,28016.0,40.4547069,-3.6790381,7,90.0
Carl's JR,$$ - $$$,3.5,209,28013.0,40.4209296,-3.707325,374,731.5
Al Dente,$$ - $$$,4.5,37,28015.0,40.431288200000004,-3.7132983,2,166.5
Shanghai Mama,$$ - $$$,4.0,30,28006.0,40.4328206,-3.6802704,5,120.0
La Buha La Latina,$$ - $$$,3.5,877,28005.0,40.411597799999996,-3.7101249,2,3069.5
Blanca 6,$$ - $$$,3.5,100,28010.0,40.4287463,-3.6930305,15,350.0
Wok King,$,4.0,47,28013.0,40.419681,-3.7077452000000006,9,188.0
Pokei,$$ - $$$,5.0,16,28010.0,40.4302651,-3.7043066,2,80.0
Taverna pan & vino,$$ - $$$,4.0,88,28029.0,40.4762956,-3.7070089,6,352.0
Caffe Del Arte,$,4.0,72,28004.0,40.4268742,-3.7017493999999997,32,288.0
Pic & Nic Prosperidad,$$ - $$$,3.5,114,28002.0,40.4459374,-3.6679269,1,399.0
Cafe De Paris,$$ - $$$,4.0,38,28036.0,40.4632104,-3.6879922999999994,37,152.0
Soul Kitchen,$$ - $$$,3.5,137,28050.0,40.4933032,-3.6549485,16,479.5
La Taberna de Gadea,$$ - $$$,4.0,98,28022.0,40.4220404,-3.6068772000000004,2,392.0
Shukran,$$ - $$$,4.0,77,28006.0,40.4371326,-3.6874227,2,308.0
Tapa Tapa Santa Maria Micaela,$$ - $$$,3.5,256,28008.0,40.4254601,-3.7131483999999997,1,896.0
El Rincon de Mapi,$$ - $$$,4.5,23,28028.0,40.4383294,-3.6735148,1,103.5
Ciao Amore,$$ - $$$,4.0,50,28049.0,40.5020805,-3.7053976000000004,4,200.0
Restaurant Club Serrano 100,$$ - $$$,4.0,216,28006.0,40.433651,-3.6862932999999996,6,864.0
Aparthotel Gran Via 65,$$ - $$$,4.0,39,28013.0,40.4225901,-3.7100065000000004,1,156.0
GuisaOh! Delicias Venezolanas,$$ - $$$,4.5,25,28022.0,40.435672100000005,-3.6100865,3,112.5
Wok 4 You,$,4.0,83,28027.0,40.4370404,-3.6396879999999996,19,332.0
Perro Bar,$$ - $$$,4.5,30,28004.0,40.4226984,-3.6986084999999997,62,135.0
Majos Food,$,4.5,27,28012.0,40.4115963,-3.6986769999999995,6,121.5
Oishii  Sushi & Ramen Madrid,$$ - $$$,3.5,327,28004.0,40.420878200000004,-3.7053976000000004,7,1144.5
Shanghai mama (Las Tablas),$$ - $$$,4.0,49,28050.0,40.4961792,-3.6740163999999997,12,196.0
Astros,$$ - $$$,4.5,22,28015.0,40.4373184,-3.7040300000000004,8,99.0
Mi Sushi,$$ - $$$,4.0,52,28007.0,40.4060676,-3.6794035000000003,10,208.0
Sal y Chili,$,4.5,17,28020.0,40.459230600000005,-3.6974671000000003,12,76.5
La Cigala Restaurante,$,5.0,31,28017.0,40.4283956,-3.658201,25,155.0
Loredo,$,3.5,86,28008.0,40.4206028,-3.7160535000000006,7,301.0
La Venganza de Malinche - Duque de Osuna,$$ - $$$,3.5,110,28015.0,40.4251237,-3.7117837,10,385.0
Restaurante El Inca,$$ - $$$,3.5,232,28004.0,40.4228415,-3.6962013,1,812.0
Samara,$,3.5,142,28010.0,40.4302651,-3.7017886,2,497.0
Sakai,$$ - $$$,4.5,14,28002.0,40.4477526,-3.6769919,4,63.0
Casa Carmo,$$ - $$$,4.0,48,28023.0,40.4450846,-3.7871297999999993,4,192.0
UDON Chueca,$$ - $$$,3.5,357,28004.0,40.4202527,-3.6992363,9,1249.5
Sumo Juan Bravo,$,4.0,29,28006.0,40.432156799999994,-3.6731312000000007,29,116.0
Pintan Tapas,$,4.0,51,28015.0,40.433409399999995,-3.7101938999999997,32,204.0
"La Tagliatella Avd/America, Madrid",$$ - $$$,3.5,144,28002.0,40.439361600000005,-3.6731474000000004,13,504.0
